_id,business_status,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
5f7df87ef9ea96e61672dcb3,OPERATIONAL,-33.9047284,151.1730812,-33.90336281970851,151.1744847802915,-33.9060607802915,151.1717868197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Golden Barley Hotel,false,"[{""height"":2400,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/110599223973243713219\"">Golden Barley Hotel</a>""],""photo_reference"":""CmRaAAAACERQuhXZnpNkM06_ooiXVP297cY4YBOodF2bDSwpb_BAS7Zh31N8ULGNHjy-kHX-MAtrsPKXBfYeqnLEz0rt8hHmBsJkLoEwyRaFyhBAjMigdnxtpXby3FyX5-t1H0YbEhA6kbzQSyngDAEeAu9dlmDVGhRaI03CVLH2DBJSSN3uLvLa3chQNQ"",""width"":3596}]",ChIJCXYiZEawEmsRVUaAN2d6QlU,"35WF+46 Enmore NSW, Australia",4RRH35WF+46,2,4.3,ChIJCXYiZEawEmsRVUaAN2d6QlU,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",749,"165-169 Edgeware Road, Enmore"
5f7df87ef9ea96e61672dcb4,OPERATIONAL,-33.9036,151.14232,-33.9021795197085,151.1437668302915,-33.9048774802915,151.1410688697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Gladstone Hotel,false,"[{""height"":2048,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/108959560547187262650\"">Gladstone Hotel</a>""],""photo_reference"":""CmRaAAAANIH1xS4vKtNsDLSkKAZri2dxi87kPb56eClAdneW74qqCP1N4yz9ZMJeQZ1Eouk7mYZaZTQrSy1dDXu7Y0J3rS_0bZvwo2X4cINcjjNxUtWgv_E6HBPxGCDxF38Y3_MyEhAoxfzHbEzrFQSsYfFO-2DkGhThR7yWeAY7bXu95f14wprQfydEpA"",""width"":1536}]",ChIJ595LJXiwEmsRn2V1R8VgHc8,"34WR+HW Dulwich Hill NSW, Australia",4RRH34WR+HW,,4,ChIJ595LJXiwEmsRn2V1R8VgHc8,GOOGLE,"[""lodging"",""bar"",""liquor_store"",""restaurant"",""food"",""point_of_interest"",""store"",""establishment""]",252,"572 Marrickville Road, Dulwich Hill"
5f7df87ef9ea96e61672dcb5,OPERATIONAL,-33.88804199999999,151.169823,-33.8865568197085,151.1711551302915,-33.88925478029149,151.1684571697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Elegant Interior 1,false,"[{""height"":3260,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/111190148132556952548\"">Elegant Interior 1</a>""],""photo_reference"":""CmRaAAAAptBIAD5ZmQp87u5eaI-BYWV5APfOkJDULizFPNkfxqlPHOQgLpaJdKMotAphY-8X9-th0QnrfnrKjUbFdscAxz_aQSc53S1muYhDq4_z27_nJZSDaWqOJ2CVJ1k4eju5EhBJZ18rkfzRj3ExLSTD2athGhSSUd_2e2N841r4koQmR10rnwUmvg"",""width"":5268}]",ChIJo-PMmCSwEmsRnsOOeQ_IQBQ,"4569+QW Stanmore NSW, Australia",4RRH4569+QW,,,ChIJo-PMmCSwEmsRnsOOeQ_IQBQ,GOOGLE,"[""laundry"",""night_club"",""furniture_store"",""home_goods_store"",""bar"",""point_of_interest"",""store"",""establishment""]",,"80-84 Parramatta Road, Stanmore"
5f7df87ef9ea96e61672dcb6,OPERATIONAL,-33.9343138,151.1569006,-33.9327777197085,151.1580828802915,-33.9354756802915,151.1553849197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,The Marke Kitchen & Bar,false,"[{""height"":4000,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/108966711403287315917\"">The Marke Kitchen &amp; Bar</a>""],""photo_reference"":""CmRaAAAAo6Wnr9lix8ChJzDpHq6izOwdrcUxXqJ1fbBIUAiOqiK8N6N7cfJ6TNc4NXalyrfO2--PIdJP6LynyEW7WK_E1rKbRzL1FTr1B85GjQtjOp-JXsIMiCaaKSTWymWhTvNSEhDGdUx8YCVILGO3Ba4ZMsq2GhT_xg-3zYB3Ct3hVV3KLZQg45FFVQ"",""width"":6000}]",ChIJySVgm5awEmsRbxig5g_dEHg,"3584+7Q Wolli Creek NSW, Australia",4RRH3584+7Q,,4,ChIJySVgm5awEmsRbxig5g_dEHg,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",28,"22 Levey Street, Wolli Creek"
5f7df87ef9ea96e61672dcb7,OPERATIONAL,-33.8904391,151.1382789,-33.8890876697085,151.1397280302915,-33.8917856302915,151.1370300697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Summer Hill Hotel,false,"[{""height"":1365,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/114469844470083072486\"">Summer Hill Hotel</a>""],""photo_reference"":""CmRaAAAAa0Ww_8e3-mox4Vqa0O7fE_wQl5o9rye1J6onnmhAh7LPCVhcjU13QMwHYxOcc0renDZWYkMEhZA3b6lcWGjErMvAjmaXMdq_bPXs0jI7LZacbvk3-yY2lF6J7N8jG4dWEhC-iEaeEXmuHc7QCvh_QdlEGhSqqbB33zJX_7PNY0zb9dLKnoJYVg"",""width"":2047}]",ChIJqxOXN6C6EmsRUhkZ7qFvKr8,"445Q+R8 Summer Hill NSW, Australia",4RRH445Q+R8,2,3.9,ChIJqxOXN6C6EmsRUhkZ7qFvKr8,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",503,"1 Lackey Street, Summer Hill"
5f7df87ef9ea96e61672dcb8,OPERATIONAL,-33.8995618,151.1707227,-33.89814571970849,151.1721102802915,-33.90084368029149,151.1694123197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,The Warren View Hotel,false,"[{""height"":2269,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/115739133107610097024\"">The Warren View Hotel</a>""],""photo_reference"":""CmRaAAAA2U8KXEEjiOjyWzmOlS5bemxHggTxfmHjtVf2hx1MpDP1voI-m5TY_IspVtZomElD22Y-tBP-YEdkuidnWPohWJjPNkxhRvlpfRPT_1ZoUvsm1GbnXeA5hIb-R1XwQAONEhAMb-SFWRoJtkFbyoNy-G0VGhQ4J3av1rcXJyyd36jIgnKt5FugQQ"",""width"":4032}]",ChIJEXEXoTiwEmsRpjJMvUqCPZQ,"452C+57 Enmore NSW, Australia",4RRH452C+57,2,4.2,ChIJEXEXoTiwEmsRpjJMvUqCPZQ,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",543,"2 Stanmore Road, Enmore"
5f7df87ef9ea96e61672dcb9,OPERATIONAL,-33.8960878,151.1797845,-33.8947224197085,151.1811849302915,-33.8974203802915,151.1784869697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,"Mary's Newtown",false,"[{""height"":3016,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/113412208485832439090\"">Devang Tailor</a>""],""photo_reference"":""CmRaAAAABAbjVVjgDJUUJEVg8ql9QZ8ryVm77f4wjzkGPOxsOCnrQLg_hJ6BOtLhamMQ5-SMVduVhXIUEjO9SIOPqnoya9wuka2HMGT65pYbnbWcOO-uFwJPZB1nrj88d3SvPNoLEhCcCw_UXXSJv_LUzpKUYqBdGhSq-dCOoEmDW_seZACWlmYPl8vHpQ"",""width"":4032}]",ChIJQ7rJQDGwEmsRlvbVnwVdAHE,"453H+HW Newtown NSW, Australia",4RRH453H+HW,2,4.4,ChIJQ7rJQDGwEmsRlvbVnwVdAHE,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",2196,"6 Mary Street, Newtown"
5f7df87ef9ea96e61672dcba,OPERATIONAL,-33.9008481,151.182624,-33.8994983197085,151.1839693302915,-33.9021962802915,151.1812713697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Shane The Waiter,false,,ChIJ2V808jSwEmsRUPL0Y7tCXpc,"35XM+M2 Erskineville NSW, Australia",4RRH35XM+M2,,,ChIJ2V808jSwEmsRUPL0Y7tCXpc,GOOGLE,"[""bar"",""food"",""point_of_interest"",""establishment""]",,"Rochford Street, Erskineville"
5f7df87ef9ea96e61672dcbb,OPERATIONAL,-33.890158,151.146791,-33.8887473697085,151.1481532802915,-33.8914453302915,151.1454553197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Lewisham Hotel,false,"[{""height"":2160,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/103929078646323631246\"">Anthony Ganivet</a>""],""photo_reference"":""CmRaAAAAu8W1x8k5ZMikji0wr3j5i51dispmWVd-URTxAv54_ktK1xZRIKAZPPCGKir435oOwzVNNOsaeUxgkswDuRyc1Ekhjh5IgkwcmgAEKnJCeVArANDBr6pKPXvyMuSPxz8CEhAtf38sUnC4x1c7SoSCaKI4GhQ-dea0qTLFkOHcqcMBUmWeM3cPrg"",""width"":3840}]",ChIJF05ocgywEmsRrBYblH7D8xg,"445W+WP Lewisham NSW, Australia",4RRH445W+WP,,3.2,ChIJF05ocgywEmsRrBYblH7D8xg,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",88,"794 Parramatta Road, Lewisham"
5f7dfbe4f9ea96e61672dcbc,OPERATIONAL,-33.870803,151.2075484,-33.8694200697085,151.2088509302915,-33.8721180302915,151.2061529697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,QT Sydney,true,"[{""height"":952,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/117184769815937888065\"">QT Sydney</a>""],""photo_reference"":""CmRaAAAArFtuQ4yaJptVwSRMUz9eCJTh75pqZxhbkIp1zh6OnA0NUxZM9UxLJIYk_dsS_fuNxJrD1v94GguPWHlc3psAE49uOD9rw1NhlXdv7KXasElQAsKQjZrMd72oGpakP2_6EhDg8Zl4KYp8yCyKuqCELvnrGhShZ5CVjiobg3G_lF8FM86Xyu5r5g"",""width"":1429}]",ChIJK6RwVT6uEmsRQ447JSUTGGI,"46H5+M2 Sydney NSW, Australia",4RRH46H5+M2,,4.6,ChIJK6RwVT6uEmsRQ447JSUTGGI,GOOGLE,"[""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",1299,"49 Market Street, Sydney"
5f7dfbe4f9ea96e61672dcbd,OPERATIONAL,-33.8622576,151.2128469,-33.8607387197085,151.2141591802915,-33.8634366802915,151.2114612197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Sir Stamford at Circular Quay,true,"[{""height"":1360,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/118207410225044010642\"">Sir Stamford at Circular Quay</a>""],""photo_reference"":""CmRaAAAA54R56CL9XG5g2bcWmPEYr8Y0uJGA0p6flX45DYtV1gl2lR0aZONSo2vo-ut7Q1OageS44jDsvKY8qW7bYKNpT7EHbqypK2XXjSvpPvk58byc9h32QGxjTZYlPIGzecwtEhA2w_3Fn9m5BDmZazJgSyqoGhSta5R9hrMgpuBoDr9u8qHaTb-XGQ"",""width"":2048}]",ChIJ2X1PrGmuEmsRrgRKqd4bb9I,"46Q7+34 Sydney NSW, Australia",4RRH46Q7+34,,4.4,ChIJ2X1PrGmuEmsRrgRKqd4bb9I,GOOGLE,"[""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",855,"93 Macquarie Street, Sydney"
5f7dfbe4f9ea96e61672dcbe,OPERATIONAL,-33.8823787,151.2046676,-33.8810741197085,151.2059824802915,-33.88377208029149,151.2032845197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Wake Up! Sydney,true,"[{""height"":1365,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/113381452924465106507\"">Wake Up! Sydney</a>""],""photo_reference"":""CmRaAAAATN1KYEPahXTveaysbcY6mAN7b3kcFJpBeJ0ASu1jmp1VYk0sg336aLRRKEGYhcuLf6Yqa_jjJyYM6hmpVVMahHlw87al3-pTwlrlAryVd_KAV-d1OGNpT7XwWtdwz-wgEhCuyRejT7aqg7uFw7Y_Rcd8GhTYZPizql0h7Zn6UTpXszZgpNmC9w"",""width"":2048}]",ChIJ1_5Y_yOuEmsRU3ORQg0SYpg,"4693+2V Sydney NSW, Australia",4RRH4693+2V,,4.4,ChIJ1_5Y_yOuEmsRU3ORQg0SYpg,GOOGLE,"[""night_club"",""cafe"",""travel_agency"",""lodging"",""bar"",""food"",""point_of_interest"",""establishment""]",1313,"509 Pitt Street, Sydney"
5f7dfbe4f9ea96e61672dcbf,OPERATIONAL,-33.864458,151.2062952,-33.8630140197085,151.2076772302915,-33.8657119802915,151.2049792697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Amora Hotel,,"[{""height"":608,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/112581335421444049471\"">Amora Hotel</a>""],""photo_reference"":""CmRaAAAA8X5XYS14uaIfXdA4ZHsiUWFR4OCcjk6K3Z6vMtln8BcKpEF2XkEnjn5VqFv0QRg1yGe69n-9zFApWNHvl9CHuZfvnAO2Gl4yyu8kr0XHp1eqZzT2PAYxXyopuWWnr58IEhD5OZJ25vw21bZPS-jtDWkxGhT6Klm-Z9uibome-WUnD2T93Z-Uhw"",""width"":1080}]",ChIJa51FEUGuEmsRIXRtDjLFQXM,"46P4+6G Sydney NSW, Australia",4RRH46P4+6G,3,4.4,ChIJa51FEUGuEmsRIXRtDjLFQXM,GOOGLE,"[""spa"",""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",1745,"11 Jamison Street, Sydney"
5f7dfbe4f9ea96e61672dcc0,OPERATIONAL,-33.872522,151.2090122,-33.8711839197085,151.2104989802915,-33.8738818802915,151.2078010197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Castlereagh Boutique Hotel,true,"[{""height"":1333,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/106251108978025242661\"">Castlereagh Boutique Hotel</a>""],""photo_reference"":""CmRaAAAA7YKouCagCs6MKGoD3b1v9aOpaKbeY47MZBKWZ9xt1tuTK5VYKaTFTEcOn45Y3hYXbm4oaA2eKYtxjCnWopkbZJzGtZDnx6PBheIwfGhVjjhHtyCXWZR8BeMu6tJY08DqEhC_cfTK7p-3oiE5eZhTaUjVGhTUzJZTyUdyuFNFOTztgkYlQr8ZJA"",""width"":2000}]",ChIJp2HsPT6uEmsRskGgtjLmnLc,"46G5+XJ Sydney NSW, Australia",4RRH46G5+XJ,,3.9,ChIJp2HsPT6uEmsRskGgtjLmnLc,GOOGLE,"[""cafe"",""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",439,"169 Castlereagh Street, Sydney"
5f7dfbe4f9ea96e61672dcc1,OPERATIONAL,-33.8648016,151.2054365,-33.8635674697085,151.2067663302915,-33.8662654302915,151.2040683697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Travelodge Hotel Sydney Wynyard,true,"[{""height"":1620,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/112804721426091817263\"">Travelodge Hotel Sydney Wynyard</a>""],""photo_reference"":""CmRaAAAAqPtu4WnWAvIzg8cDMMgg0pblvRiDkXdylBOJq9_BYPcWJMPTU9F28UZ7FQeF0xDBWEIhMUeESH93doEN9mJ4Qk1A_jAdwlZAoB82B8-osfXa4yHO25PJ3MUHHHF-7jZ_EhD1IoNGgiwRIz7Kc_mEyzwgGhT8rtdbWohBt4AEom7c3fb_w8CPJA"",""width"":2880}]",ChIJDTwzJEGuEmsRw4ifQGYDkww,"46P4+35 Sydney NSW, Australia",4RRH46P4+35,,3.8,ChIJDTwzJEGuEmsRw4ifQGYDkww,GOOGLE,"[""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",1154,"7-9 York Street, Sydney"
5f7dfbe4f9ea96e61672dcc2,OPERATIONAL,-33.8686943,151.2203979,-33.8676158697085,151.2216601302915,-33.8703138302915,151.2189621697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Ovolo Woolloomooloo,true,"[{""height"":1359,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/105085817118594198788\"">Ovolo Woolloomooloo</a>""],""photo_reference"":""CmRaAAAA_6MG0-LwFCeMC6ewrghMW68PQ00XLlIKMsxdN-h1cpnDmUlF42Dtku-NCfOwYCsWYYwqFFkijOCN8cOKzRi0eOVKam8ikCxcHi2xfoISQxZvaAg5Typs8w_SOVWQ_LOsEhCsWS-hnoTOtH71INqHWI9aGhRYNuXMAQ0-Uj6nMgcj-2rwj171Nw"",""width"":1920}]",ChIJRy5QoG2uEmsRHd7ei8FFwB0,"46JC+G5 Woolloomooloo NSW, Australia",4RRH46JC+G5,2,4.6,ChIJRy5QoG2uEmsRHd7ei8FFwB0,GOOGLE,"[""lodging"",""bar"",""point_of_interest"",""establishment""]",1195,"6 Cowper Wharf Roadway, Woolloomooloo"
5f7dfbe4f9ea96e61672dcc3,OPERATIONAL,-33.8726709,151.1970516,-33.8713338697085,151.1985179802915,-33.8740318302915,151.1958200197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Ovolo 1888 Darling Harbour,true,"[{""height"":1920,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/113586024562415860709\"">Ovolo 1888 Darling Harbour</a>""],""photo_reference"":""CmRaAAAA-EJsY5n0SNpb4NXdMbpDWzeaOkO9RQc7-BKHy34Kahm7Ki4pVpXY3qw5S9W4unybe787L1qAKniuGw4IZW8JBme9yFHKOq0phgcPupDbk_5n445SNR-Kf4SqGgKYQAaWEhAz9XfPKEpX77K7SVFP3g-wGhRxyPKNttSDlAwRVh9pSehmo0BWlw"",""width"":1286}]",ChIJDYVQjTCuEmsR1SM4FSwgh6c,"45GW+WR Pyrmont NSW, Australia",4RRH45GW+WR,,4.7,ChIJDYVQjTCuEmsR1SM4FSwgh6c,GOOGLE,"[""lodging"",""bar"",""point_of_interest"",""establishment""]",672,"139 Murray Street, Pyrmont"
5f7dfbe4f9ea96e61672dcc4,OPERATIONAL,-33.8732102,151.2049944,-33.87188941970849,151.2064064302915,-33.87458738029149,151.2037084697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,Base Backpackers Sydney,,"[{""height"":5304,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/104225749932694313958\"">Base Backpackers Sydney</a>""],""photo_reference"":""CmRaAAAAEqwVV7H-X_91SfFBRMH2wzaemadzm-cRINQlOi93psL0dqU_PuYD3vEZIszGc308dWmWP8wKQQXS3k41aYJBw1x6s6v_-T2qK0P3-o66hxkkJtrDdRXPcLMBq-XgtrMaEhAO0Secon4g6-APFDrslkVaGhTuHK0RcY2FcCzUYZQ5jcOwbJUv-A"",""width"":7952}]",ChIJKwL_BDyuEmsROVMxBbEOOnk,"46G3+PX Sydney NSW, Australia",4RRH46G3+PX,,3.8,ChIJKwL_BDyuEmsROVMxBbEOOnk,GOOGLE,"[""travel_agency"",""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",814,"477 Kent Street, Sydney"
5f7dfbe4f9ea96e61672dcc5,OPERATIONAL,-33.8716796,151.2021313,-33.8704575197085,151.2035623802915,-33.8731554802915,151.2008644197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Adria Bar Restaurant,false,"[{""height"":494,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/105689693203087550413\"">Adria Bar Restaurant</a>""],""photo_reference"":""CmRaAAAAe6HN8twOFCkWdSlOCPtzysLQ1QiTPYYpXdGcLDx2rHHiSbM0dZ6yZGUxwKPGuZZYc2MdN1JL8tAK_coc-sAEv682N3YC7dvejkciPUncAUO32RV-S_gssc38AGtxmF81EhAonqLY3jj8w6_OsAPKM7e9GhRAkejiVIU-M9aGeWnxgFARB2QVqA"",""width"":879}]",ChIJ8RXmITmuEmsRznrugcSQwxU,"46H2+8V Sydney NSW, Australia",4RRH46H2+8V,2,3.6,ChIJ8RXmITmuEmsRznrugcSQwxU,GOOGLE,"[""restaurant"",""bar"",""food"",""point_of_interest"",""establishment""]",1007,"T.107 Cockle Bay Wharf, Darling Harbour"
5f7dfbe4f9ea96e61672dcc6,OPERATIONAL,-33.866664,151.2014112,-33.86545711970849,151.2029726302915,-33.86815508029149,151.2002746697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Georges Mediterranean Bar & Grill,false,"[{""height"":829,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/116255917991140608112\"">Georges Mediterranean Bar &amp; Grill</a>""],""photo_reference"":""CmRaAAAAXDkqtvanN0W303eqxMrDVTbNtFUI_iC5sdG_h2PkpJ3ZiaoEqr0346oO9UH_w42kVnnheH5kjV0C1gCz-JxOfy93bfo4V7kkb3hyp-ahj5UNd1GG091k3nymUneOYj1qEhDK_eJITMdS1umhsywHfccAGhTJPwIfZ3tLS8E1yPkh5XObuhd6gw"",""width"":1244}]",ChIJWRxefkeuEmsRmKvNb_DeLt8,"46M2+8H Sydney NSW, Australia",4RRH46M2+8H,2,3.8,ChIJWRxefkeuEmsRmKvNb_DeLt8,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",444,"King Street Wharf, 3 The Promenade, Sydney"
5f7dfbe4f9ea96e61672dcc7,OPERATIONAL,-33.8864364,151.2191154,-33.8851491197085,151.2204582302915,-33.8878470802915,151.2177602697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Captain Cook Hotel,false,"[{""height"":488,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/114726838822693345464\"">Captain Cook Hotel</a>""],""photo_reference"":""CmRaAAAA2RDO-UgQZMK76wA6kwEg6Mjk520yLyJQQmXe8IYv5ajqeuypQ-fv7ASUnQD_FcD7FJaVxJH3erborgkYKIAjdT3dIoqVSG4d_eRWI0nX-h306l_M9qGoLcVcT8s3SJsoEhBiMrIrLAyD3A5KzxHZ9oD-GhRb71TyijbJQUClgxB0MDTKWRfNkg"",""width"":650}]",ChIJmyQYfxuuEmsRfRMDYzNjvqY,"4679+CJ Paddington NSW, Australia",4RRH4679+CJ,1,3.7,ChIJmyQYfxuuEmsRfRMDYzNjvqY,GOOGLE,"[""restaurant"",""bar"",""food"",""point_of_interest"",""establishment""]",398,"162 Flinders Street, Paddington"
5f7dfbe4f9ea96e61672dcc8,OPERATIONAL,-33.866098,151.2102038,-33.8648145197085,151.2114889302915,-33.8675124802915,151.2087909697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Rockpool Bar & Grill,false,"[{""height"":2048,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/109362165485185675922\"">Rockpool Bar &amp; Grill</a>""],""photo_reference"":""CmRaAAAAENvqVrR1dw4VBkpDPYpEwF2E9W3sBzbdzmFLA2_yRG1E79oVYNBFgLX11q55PstJ_dO5_ZEqcqDolKdIr-h2Z_aAWRjLLNZcl9yn8uL3A8ZZNhUvJixXOTT7yMOTVP5eEhBZYkb9lHiYzgW9Yezl2YknGhR4BrxsZe95_4z0hMSJ2nJX4Rmq4Q"",""width"":1549}]",ChIJV8rt1UGuEmsRf1fObMkd93M,"46M6+H3 Sydney NSW, Australia",4RRH46M6+H3,4,4.4,ChIJV8rt1UGuEmsRf1fObMkd93M,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",1870,"66 Hunter Street, Sydney"
5f7dfbe4f9ea96e61672dcc9,OPERATIONAL,-33.887468,151.211114,-33.8862142697085,151.2124479802915,-33.8889122302915,151.2097500197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Shakespeare Hotel,false,"[{""height"":480,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/103067855651350747555\"">Shakespeare Hotel</a>""],""photo_reference"":""CmRZAAAAdLUd0c-sf9isUGnsBLyebRxo05qpp6nUO1KgrDPniGnU50Eqan8eu3ct1_WJo5iTva7gMfMKcFDXfL35V2R6JRUjbss9S2KDy-83qCMNi_LCpBG-WZaDm6OiKTLN2KlQEhAQS-n1ZwTMSDcKZCMB-SkuGhT5eqdYUtx0mvck2rb1kTyqmysWMQ"",""width"":720}]",ChIJLWc5hR-uEmsRMfTet6jUDnQ,"4676+2C Surry Hills NSW, Australia",4RRH4676+2C,1,4.3,ChIJLWc5hR-uEmsRMfTet6jUDnQ,GOOGLE,"[""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",1027,"200 Devonshire Street, Surry Hills"
5f7dfbe4f9ea96e61672dcca,OPERATIONAL,-33.8682602,151.2061468,-33.8669133197085,151.2074132802915,-33.8696112802915,151.2047153197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,The Bavarian York St.,false,"[{""height"":1163,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/101805362363929814662\"">The Bavarian York St.</a>""],""photo_reference"":""CmRaAAAAXMKhJfAzQkuuDX291EMdcOOVPsxgaC0N-lG1F90aXFpgco_ok-AeSyha3A-C_KNutGivTD39AFTgleWuHUkb8Py0yQcpnU809d9OUb_SCX1ctKEFP2SBhRvG4MlegN1UEhBcTLEwLUh55DtCaLOIfUBQGhQWcqyYDsBJLM_kS5-yikLvmA4FnQ"",""width"":2704}]",ChIJ6d4iYT-uEmsRzr2ghGVI_6s,"46J4+MF Sydney NSW, Australia",4RRH46J4+MF,2,4,ChIJ6d4iYT-uEmsRzr2ghGVI_6s,GOOGLE,"[""restaurant"",""bar"",""food"",""point_of_interest"",""establishment""]",2560,"24 York Street, Sydney"
5f7dfbe4f9ea96e61672dccb,OPERATIONAL,-33.87643800000001,151.208623,-33.87510296970851,151.2100781802915,-33.8778009302915,151.2073802197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Hotel Downing,false,"[{""height"":2640,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/115230106982190721612\"">Hotel Downing</a>""],""photo_reference"":""CmRaAAAAWMIDK9SVywfUeisYoUWZ3U6oNUDK4tP0wCzmG4Yje3HxrjDMdVrH6oPqx0kbmCbkLbKFlGlJakbm7uIFGL4THpvwLeE2IEG3V8LqEBE_b-c7IP-gEjgC9bSnYo8iEwS1EhBqWHgmf3HZv35unZjMFvcSGhSXZvozGN4lOwRsHnUgS6V7KQoXCQ"",""width"":3960}]",ChIJF8kWdT2uEmsRSImNvyzSRlE,"46F5+CC Sydney NSW, Australia",4RRH46F5+CC,2,4.1,ChIJF8kWdT2uEmsRSImNvyzSRlE,GOOGLE,"[""lodging"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",157,"249 Castlereagh Street, Sydney"
